Host Id,Host Since,mes,anio,Name,Neighbourhood,Property Type,Review Scores Rating (bin),Room Type,Zipcode,Beds,Number of Records,Number Of Reviews,Price,Review Scores Rating,,,,,,
461947,25/03/2011,3,2011,Beautiful Williamsburg Apartment,Brooklyn,Apartment,100,Entire home/apt,11249,1,1,1,225,100,,,,,,
462379,25/03/2011,3,2011,Beautiful eco triplex w/ green roof,Brooklyn,House,90,Entire home/apt,11231,5,1,30,1.239,94,,,,,,
462429,25/03/2011,3,2011,STUNNING, HUGE, RUSTIC OPEN LOFT,Brooklyn,Loft,90,Entire home/apt,11222,1,1,52,210,94,,,,
462776,25/03/2011,3,2011,Large Studio--Heart of East Village,Manhattan,Apartment,90,Entire home/apt,10003,1,1,153,159,93,,,,,,
462291,25/03/2011,3,2011,2 Bed East Village Apartment,Manhattan,Apartment,,Entire home/apt,10009,3,1,0,325,,,,,,,
462776,25/03/2011,3,2011,Charming Designer Suite in Midtown,Manhattan,Apartment,90,Entire home/apt,10022,1,1,89,189,91,,,,,,
463173,25/03/2011,3,2011,Private bedroom in Spacious Apt,Brooklyn,Apartment,,Private room,11225,1,1,0,75,,,,,,,
465278,26/03/2011,3,2011,Best TOP Apt in REAL Williamsburg,Brooklyn,Apartment,90,Entire home/apt,11249,1,1,46,190,93,,,,,,
465059,26/03/2011,3,2011,Two Story House with Garden,Brooklyn,House,,Entire home/apt,11220,4,1,0,150,,,,,,,
464506,26/03/2011,3,2011,Huge Private Room - tons of light,Manhattan,Apartment,90,Private room,10038,1,1,100,95,91,,,,,,
464506,26/03/2011,3,2011,Private Room, Huge, Comfortable,Manhattan,Apartment,90,Private room,10038,1,1,59,95,91,,,,
465589,27/03/2011,3,2011,PRIVATE and SUNNY Williamsburg Apt!,Brooklyn,Apartment,85,Entire home/apt,11206,3,1,177,139,88,,,,,,
466889,27/03/2011,3,2011,Charming 2 BR apt in Park Slope,Brooklyn,Apartment,,Entire home/apt,11217,2,1,0,140,,,,,,,
467426,27/03/2011,3,2011,Bright Greenpoint/Williamsburg Apt.,Brooklyn,Apartment,,Entire home/apt,11222,1,1,0,170,,,,,,,
467219,27/03/2011,3,2011,large studio in North Chelsea,Manhattan,Apartment,90,Entire home/apt,10001,1,1,7,150,94,,,,,,
467138,27/03/2011,3,2011,Huge apartment Columbia/UWS/Harlem,Manhattan,Apartment,,Entire home/apt,10025,3,1,0,300,,,,,,,
469098,28/03/2011,3,2011,Bright Quiet 1BD in the Heart of BK,Brooklyn,Apartment,95,Entire home/apt,11217,1,1,16,150,98,,,,,,
469490,28/03/2011,3,2011,1BR APT on Broadway -Astoria,Queens,Apartment,95,Entire home/apt,11106,1,1,15,160,97,,,,,,
468752,28/03/2011,3,2011,Comfortable, clean & quiet in EV,Manhattan,Apartment,90,Private room,10003,1,1,112,109,91,,,,,
471634,29/03/2011,3,2011,Entire 1BR Loft in Williamsburg BK,Brooklyn,Apartment,90,Entire home/apt,11249,2,1,10,200,94,,,,,,
470675,29/03/2011,3,2011,Sunny apt. in Renovated brownstone,Manhattan,Apartment,100,Entire home/apt,10009,1,1,2,180,100,,,,,,
471381,29/03/2011,3,2011,"3 Bedroom 1.5 Bath 50""TV 3 Couches",Manhattan,Apartment,,Entire home/apt,10016,3,1,0,495,,,,,,,
470068,29/03/2011,3,2011,Large Sunny 1 BD in quiet UES,Manhattan,Apartment,90,Entire home/apt,10028,3,1,3,180,93,,,,,,
471306,29/03/2011,3,2011,Private Bedroom w/ parking included,Queens,House,,Private room,11420,1,1,0,150,,,,,,,
470625,29/03/2011,3,2011,Sleek, spacious modern 1BR,Manhattan,Apartment,90,Shared room,10003,1,1,2,120,90,,,,,
473997,30/03/2011,3,2011,Williamsburg Studio Apt Bedford Ave,Brooklyn,Apartment,100,Entire home/apt,11211,2,1,9,175,100,,,,,,
473624,30/03/2011,3,2011,Breezy, bright, & convenient,Brooklyn,Apartment,60,Entire home/apt,11230,1,1,1,75,60,,,,
473113,30/03/2011,3,2011,Beautiful Warm & Spacious 1.5BR Apt,Brooklyn,House,95,Entire home/apt,11216,1,1,41,127,96,,,,,,
473410,30/03/2011,3,2011,2BR/2BA on 2 Floors! HUGE Terrace!,Manhattan,Apartment,90,Entire home/apt,10002,3,1,51,349,90,,,,,,
473063,30/03/2011,3,2011,Classic East Village Tenement Apt,Manhattan,Apartment,,Entire home/apt,10009,2,1,0,250,,,,,,,
473063,30/03/2011,3,2011,Classic NYC Tenement Apt with Cats,Manhattan,Apartment,,Entire home/apt,10009,1,1,0,200,,,,,,,
472572,30/03/2011,3,2011,Charming 1 Bedroom apt Nolita/Soho,Manhattan,Apartment,75,Entire home/apt,10012,1,1,15,200,75,,,,,,
473210,30/03/2011,3,2011,Bedroom avail in Williamsburg 2bdrm,Brooklyn,Apartment,,Private room,11211,1,1,0,95,,,,,,,
473063,30/03/2011,3,2011,Comfy East Village sofa bed, w/cats,Manhattan,Apartment,,Shared room,10009,1,1,0,85,,,,,,
475916,31/03/2011,3,2011,Luxury Upper West Home- incredible!,Manhattan,Apartment,,Entire home/apt,10025,2,1,0,349,,,,,,,
476320,31/03/2011,3,2011,Luxury studio - gym included!,Manhattan,Apartment,100,Entire home/apt,10038,1,1,2,125,100,,,,,,
475584,31/03/2011,3,2011,Beautiful Brooklyn with garden!,Brooklyn,Apartment,95,Private room,11216,2,1,8,140,97,,,,,,
477980,01/04/2011,4,2011,Clean & beautiful 1 bdrm-UWS,Manhattan,Apartment,,Entire home/apt,10023,1,1,0,156,,,,,,,
477080,01/04/2011,4,2011,Sunny Bushwick Room w/ Balcony,Brooklyn,Apartment,100,Private room,11206,1,1,9,89,100,,,,,,
477768,01/04/2011,4,2011,Greenpoint Sunshine Room - Peaceful,Brooklyn,Apartment,,Private room,11222,1,1,0,85,,,,,,,
478136,01/04/2011,4,2011,A Cozy Uptown Private One Bedroom,Manhattan,Apartment,90,Private room,10035,1,1,63,69,92,,,,,,
478395,02/04/2011,4,2011,The Vernon On Greene,Brooklyn,Apartment,90,Entire home/apt,11221,3,1,116,179,92,,,,,,
478717,02/04/2011,4,2011,Sunny Room/private bath/ Brownstone,Brooklyn,House,95,Private room,11217,2,1,63,99,96,,,,,,
481921,03/04/2011,4,2011,Brooklyn Brownstone Townhouse,Brooklyn,Townhouse,90,Entire home/apt,11238,4,1,4,340,90,,,,,,
480943,03/04/2011,4,2011,Modern Design near CENTRAL PARK!!!,Manhattan,Apartment,85,Entire home/apt,10024,1,1,122,159,88,,,,,,
480943,03/04/2011,4,2011,NewYork Modern Pre-War LoftStudio,Manhattan,Apartment,85,Entire home/apt,10075,2,1,116,139,87,,,,,,
482242,03/04/2011,4,2011,Cool Room In Cool Harlem,Manhattan,Apartment,,Private room,10030,1,1,0,59,,,,,,,
481440,03/04/2011,4,2011,COUCH BED IN CENTER OF NYC,Manhattan,Apartment,,Shared room,10001,1,1,0,188,,,,,,,
483466,04/04/2011,4,2011,Brooklyn Heights 1 bed, water view,Brooklyn,Apartment,,Entire home/apt,11201,1,1,0,220,,,,,,
482998,04/04/2011,4,2011,Amazing 1 BR Apt in E. Village, NYC,Manhattan,Apartment,90,Entire home/apt,10003,1,1,31,169,93,,,,,
482507,04/04/2011,4,2011,West Village 2 bedroom,prime locale,Manhattan,Apartment,95,Entire home/apt,10014,2,1,14,300,97,,,,,
482507,04/04/2011,4,2011,West Village Studio, great location,Manhattan,Apartment,95,Entire home/apt,10014,1,1,8,150,98,,,,,
485738,05/04/2011,4,2011,1BR Priv. East Village Apt Sleeps 4,Manhattan,Apartment,90,Entire home/apt,10009,2,1,8,210,93,,,,,,
485159,05/04/2011,4,2011,Spacious Studio Apt avail in NYC,Manhattan,Apartment,85,Entire home/apt,10037,2,1,7,140,86,,,,,,
489734,06/04/2011,4,2011,Spacious Modern Williamsburg Apt,Brooklyn,Apartment,,Entire home/apt,11211,1,1,0,250,,,,,,,
490112,06/04/2011,4,2011,Private Studio in Greenpoint,Brooklyn,Apartment,90,Entire home/apt,11222,1,1,14,160,94,,,,,,
489400,06/04/2011,4,2011,Family & Friends in New York City,Brooklyn,House,95,Entire home/apt,11208,5,1,83,159,95,,,,,,
489117,06/04/2011,4,2011,Garden of Eden room in Williamsburg,Brooklyn,Apartment,90,Private room,11211,1,1,9,90,93,,,,,,
490167,06/04/2011,4,2011,GORGEOUS Artist Loft WIFI + ROOF,Brooklyn,Loft,100,Private room,11205,1,1,13,60,100,,,,,,
490167,06/04/2011,4,2011,Loft near Wburg with NY City View*,Brooklyn,Loft,95,Private room,11205,1,1,15,65,95,,,,,,
489448,06/04/2011,4,2011,Loft Living in Bumpin Bushwick,Brooklyn,Loft,90,Private room,11206,1,1,22,60,91,,,,,,
489448,06/04/2011,4,2011,Loft Living in Bumpin Bushwick 2,Brooklyn,Loft,95,Private room,11206,1,1,13,60,98,,,,,,
490055,06/04/2011,4,2011,Zen space on the outskirts of LES,Manhattan,Apartment,90,Private room,10002,1,1,13,80,92,,,,,,
491922,07/04/2011,4,2011,2bd Charming West Village Apt,Manhattan,Apartment,100,Entire home/apt,10014,1,1,4,250,100,,,,,,
490941,07/04/2011,4,2011,Modern sun drenched studio,Manhattan,Apartment,90,Entire home/apt,10018,1,1,4,180,90,,,,,,
491219,07/04/2011,4,2011,1 bedroom with huge private terrace,Manhattan,Apartment,85,Entire home/apt,10024,2,1,36,250,87,,,,,,
491079,07/04/2011,4,2011,Cozy Bedroom in nice Apartment,Manhattan,Apartment,90,Private room,10029,1,1,39,80,90,,,,,,
493545,08/04/2011,4,2011,Spacious New York Apartment - 2BR,Brooklyn,Apartment,,Entire home/apt,11238,2,1,0,160,,,,,,,
493545,08/04/2011,4,2011,Spacious King Bed - Brooklyn Museum,Brooklyn,Apartment,100,Private room,11238,1,1,1,132,100,,,,,,
496780,09/04/2011,4,2011,test listing which is not real,Brooklyn,Apartment,,Entire home/apt,11249,5,1,0,5.999,,,,,,,
496667,09/04/2011,4,2011,Gorgeous West Village apartment,Manhattan,Apartment,85,Entire home/apt,10014,1,1,13,210,87,,,,,,
496863,09/04/2011,4,2011,Greenwich Village Home own entrance,Manhattan,Apartment,95,Entire home/apt,10014,1,1,29,225,98,,,,,,
496426,09/04/2011,4,2011,Sunny Stylish 2 BR Apt Times Square,Manhattan,Apartment,85,Entire home/apt,10019,4,1,21,225,89,,,,,,
496164,09/04/2011,4,2011,Cozy East Willburg Basement Room,Brooklyn,Apartment,80,Private room,11206,1,1,8,50,83,,,,,,
496164,09/04/2011,4,2011,E Williamsburg Apartment with Yard!,Brooklyn,Apartment,90,Private room,11206,1,1,41,60,93,,,,,,
496164,09/04/2011,4,2011,Spacious E Williamsburg with Yard!!,Brooklyn,Apartment,85,Private room,11206,1,1,30,60,88,,,,,,
498027,10/04/2011,4,2011,Unique Bushwick Loft,Brooklyn,Apartment,100,Entire home/apt,11206,1,1,2,180,100,,,,,,
499281,10/04/2011,4,2011,Large Loft in Trendy Williamsburg,Brooklyn,Apartment,85,Entire home/apt,11211,1,1,3,199,87,,,,,,
498293,10/04/2011,4,2011,East Village Studio Near Union Sq,Manhattan,Apartment,90,Entire home/apt,10009,1,1,59,178,93,,,,,,
498638,10/04/2011,4,2011,Artistic East Village 1BR Apt.,Manhattan,Apartment,90,Entire home/apt,10009,1,1,17,200,91,,,,,,
497267,10/04/2011,4,2011,Cozy and chic in the heart of SoHo,Manhattan,Apartment,100,Entire home/apt,10012,1,1,1,400,100,,,,,,
498781,10/04/2011,4,2011,Classic Charming West Village Apt,Manhattan,House,90,Entire home/apt,10014,2,1,71,348,93,,,,,,
499021,10/04/2011,4,2011,Charming Eastvillage room available,Manhattan,Apartment,,Private room,10003,1,1,0,120,,,,,,,
501328,11/04/2011,4,2011,Brooklyn Warehouse Conversion,Brooklyn,Apartment,100,Entire home/apt,11205,2,1,4,150,100,,,,,,
501527,11/04/2011,4,2011,Williamsburg 1BR wants U inside it,Brooklyn,Apartment,90,Entire home/apt,11211,1,1,6,200,92,,,,,,
500890,11/04/2011,4,2011,Bright and airy studio in Gramercy,Manhattan,Apartment,,Entire home/apt,10003,1,1,0,130,,,,,,,
501891,11/04/2011,4,2011,Huge Midtown NYC Apt - 1800 sq ft,Manhattan,Apartment,100,Entire home/apt,10016,1,1,5,349,100,,,,,,
500904,11/04/2011,4,2011,1 BD in 2BD LES Designer Dwelling,Manhattan,Apartment,95,Private room,10002,1,1,20,125,98,,,,,,
504514,12/04/2011,4,2011,Bright Brooklyn 2-bed Loft,Brooklyn,Apartment,100,Entire home/apt,11201,2,1,4,300,100,,,,,,
503555,12/04/2011,4,2011,Spacious 4bed/2bath-heart of W'burg,Brooklyn,Apartment,100,Entire home/apt,11249,4,1,1,299,100,,,,,,
503796,12/04/2011,4,2011,Modern, Luxury 1BR With A View!,Manhattan,Apartment,,Entire home/apt,10036,1,1,0,300,,,,,,
503555,12/04/2011,4,2011,Charming & private room in W'burg,Brooklyn,Apartment,80,Private room,11249,1,1,1,89,80,,,,,,
506779,13/04/2011,4,2011,RARE! Soho Luxury 2bed 2bath VIEWS!,Manhattan,Apartment,95,Entire home/apt,10002,2,1,13,495,98,,,,,,
506909,13/04/2011,4,2011,Large modern studio in Gramercy,Manhattan,Apartment,90,Entire home/apt,10010,1,1,9,170,93,,,,,,
505830,13/04/2011,4,2011,Its all about space and light!,Brooklyn,Apartment,,Private room,11206,1,1,1,80,,,,,,,
505917,13/04/2011,4,2011,Charming Brooklyn Retreat,Brooklyn,Apartment,100,Private room,11216,1,1,2,60,100,,,,,,
505917,13/04/2011,4,2011,Cozy Brooklyn Retreat,Brooklyn,Apartment,,Private room,11216,1,1,0,55,,,,,,,
506419,13/04/2011,4,2011,Private Bed&Bath in Comfy Apartment,Manhattan,Apartment,60,Private room,10029,1,1,6,100,64,,,,,,
507527,13/04/2011,4,2011,PH Apartment with Waterfront view,Queens,Apartment,95,Private room,11109,1,1,5,160,96,,,,,,
509918,14/04/2011,4,2011,Spacious Loft in Clinton Hill,Brooklyn,Apartment,100,Entire home/apt,11205,3,1,1,200,100,,,,,,
510577,15/04/2011,4,2011,Beautiful 2BR + Yard (kid-friendly),Brooklyn,Apartment,95,Entire home/apt,11221,3,1,41,137,98,,,,,,
511175,15/04/2011,4,2011,Spacious East Village Apartment,Manhattan,Apartment,90,Entire home/apt,10009,2,1,8,195,90,,,,,,
511175,15/04/2011,4,2011,Room in Spacious East Village Apt.,Manhattan,Apartment,95,Private room,10009,,1,2,80,99,,,,,,
510998,15/04/2011,4,2011,Charm & Quiet in Harlem,Manhattan,Apartment,,Private room,10030,1,1,1,82,,,,,,,
514178,16/04/2011,4,2011,Fort Greene Brooklyn Studio Apt,Brooklyn,Apartment,85,Entire home/apt,11238,1,1,2,140,88,,,,,,
513011,16/04/2011,4,2011,1 Bedroom Midtown East Apartment,Manhattan,Apartment,,Entire home/apt,10022,2,1,0,1.500,,,,,,,
512878,16/04/2011,4,2011,Huge, Classy & Clean NYC 3Bdrm Apt,Manhattan,Apartment,90,Entire home/apt,10032,6,1,10,219,93,,,,,
513405,16/04/2011,4,2011,Williamsburg Central - Mansion,Brooklyn,Apartment,,Private room,11211,1,1,0,150,,,,,,,
514261,16/04/2011,4,2011,2BR Nantucket-style Haven w/Bckyard,Brooklyn,Apartment,100,Private room,11215,2,1,3,150,100,,,,,,
514261,16/04/2011,4,2011,Spacious 1BR Haven in Duplex w/Deck,Brooklyn,House,,Private room,11215,2,1,0,120,,,,,,,
512878,16/04/2011,4,2011,Large Private Master Bedroom Avail,Manhattan,Apartment,95,Private room,10032,2,1,10,89,96,,,,,,
512878,16/04/2011,4,2011,Private Bedroom A/C, TV & Xtras,Manhattan,Apartment,95,Private room,10032,2,1,12,89,98,,,,,
514261,16/04/2011,4,2011,Small Quiet Room in 4BR Home,Brooklyn,Apartment,,Shared room,11215,2,1,0,60,,,,,,,
515026,17/04/2011,4,2011,Brooklyn Hip Modern with Park Views,Brooklyn,Apartment,90,Entire home/apt,11222,2,1,13,395,90,,,,,,
516347,17/04/2011,4,2011,Amazing Park Slope Duplex with Deck,Brooklyn,House,95,Entire home/apt,11215,2,1,81,185,97,,,,,,
516563,17/04/2011,4,2011,Southern exposure apt in les view,Manhattan,Apartment,,Entire home/apt,10002,1,1,0,130,,,,,,,
515946,17/04/2011,4,2011,Beautiful 1BR w/ Outdoor Space,Manhattan,Apartment,90,Entire home/apt,10003,1,1,3,149,93,,,,,,
514455,17/04/2011,4,2011,Charming Studio in the West Village,Manhattan,Apartment,,Entire home/apt,10014,1,1,0,180,,,,,,,
517966,18/04/2011,4,2011,Charming, Warm, Brownstone apt,Brooklyn,Apartment,95,Entire home/apt,11216,5,1,49,150,97,,,,
517966,18/04/2011,4,2011,New Sunny 2 bedroom apt,Brooklyn,Apartment,90,Entire home/apt,11216,4,1,13,155,94,,,,,,
518442,18/04/2011,4,2011,Super Chic *prime* West Village 1BR,Manhattan,Apartment,90,Entire home/apt,10014,1,1,11,275,92,,,,,,
518931,18/04/2011,4,2011,One Bedroom Harlem Brownstone Apt,Manhattan,Apartment,85,Entire home/apt,10026,1,1,39,150,86,,,,,,
518931,18/04/2011,4,2011,One of a Kind Duplex Garden Apt,Manhattan,Apartment,90,Entire home/apt,10026,2,1,33,225,92,,,,,,
518931,18/04/2011,4,2011,Trendy 1 Bedroom Brownstone Apt,Manhattan,Apartment,95,Entire home/apt,10026,2,1,6,150,96,,,,,,
517772,18/04/2011,4,2011,Astoria next to Beer Garden!,Queens,Apartment,,Entire home/apt,11105,1,1,0,80,,,,,,,
517285,18/04/2011,4,2011,Large loft 1 min from subway,Brooklyn,Apartment,85,Private room,11211,1,1,73,87,85,,,,,,
517285,18/04/2011,4,2011,Large Loft by Subway,Brooklyn,Apartment,90,Private room,11211,1,1,56,70,90,,,,,,
517526,18/04/2011,4,2011,Two Rooms in Airy Apartment,Brooklyn,Apartment,,Private room,11238,2,1,0,200,,,,,,,
517285,18/04/2011,4,2011,Nolita Paradise,Manhattan,Apartment,85,Private room,10012,1,1,11,120,89,,,,,,
517285,18/04/2011,4,2011,SoHo with Private Roof,Manhattan,Apartment,85,Private room,10012,1,1,37,152,89,,,,,,
517285,18/04/2011,4,2011,SoHo with Rooftop view,Manhattan,Apartment,90,Private room,10012,1,1,36,104,91,,,,,,
522164,19/04/2011,4,2011,Sunny Brooklyn Jewel in Fort Greene,Brooklyn,Apartment,100,Entire home/apt,11217,1,1,10,125,100,,,,,,
520189,19/04/2011,4,2011,Brooklyn Brownstone full floor apt.,Brooklyn,Apartment,90,Entire home/apt,11225,4,1,20,240,92,,,,,,
520279,19/04/2011,4,2011,Groovy Pad Centrally Located NYC,Manhattan,Apartment,95,Entire home/apt,10001,1,1,16,190,97,,,,,,
519554,19/04/2011,4,2011,2BR/3beds, great Manhattan apt,Manhattan,Apartment,90,Entire home/apt,10002,3,1,27,190,93,,,,,
519483,19/04/2011,4,2011,Quiet, Sunny Studio in Downtown NYC,Manhattan,Apartment,100,Entire home/apt,10009,1,1,1,125,100,,,,,
521594,19/04/2011,4,2011,Manhattan Upper East Side apartment,Manhattan,Apartment,60,Entire home/apt,10128,3,1,1,200,60,,,,,,
520485,19/04/2011,4,2011,Large bedroom with den/tv space,Brooklyn,Apartment,90,Private room,11222,1,1,4,85,93,,,,,,
521918,19/04/2011,4,2011,Mod Bushwick Escape by the L Train,Brooklyn,Apartment,95,Private room,11237,1,1,48,65,95,,,,,,
521918,19/04/2011,4,2011,Quiet and Spacious Room in Bushwick,Brooklyn,Apartment,90,Private room,11237,1,1,3,55,93,,,,,,
519554,19/04/2011,4,2011,a cozy room in manhattan!,Manhattan,Apartment,75,Private room,10002,1,1,8,75,78,,,,,,
519554,19/04/2011,4,2011,a great room in manhattan!,Manhattan,Apartment,90,Private room,10002,1,1,66,85,92,,,,,,
519554,19/04/2011,4,2011,A lovely room in heart of NY,Manhattan,Apartment,,Private room,10002,1,1,0,85,,,,,,,
521573,19/04/2011,4,2011,Small clean room in great location!,Manhattan,Apartment,90,Private room,10009,1,1,85,109,93,,,,,,
522065,19/04/2011,4,2011,Sunny Bedroom in El Barrio,Manhattan,Apartment,100,Private room,10029,1,1,2,80,100,,,,,,
522065,19/04/2011,4,2011,Comfortable Cozy Space in El Barrio,Manhattan,Apartment,95,Shared room,10029,1,1,84,65,99,,,,,,
523663,20/04/2011,4,2011,BK Pad near FtGreene/Dumbo/NavyYard,Brooklyn,Apartment,95,Entire home/apt,11205,2,1,8,129,95,,,,,,
524730,20/04/2011,4,2011,Spacious & Stylish-Central location,Brooklyn,House,90,Entire home/apt,11211,1,1,50,165,94,,,,,,
524333,20/04/2011,4,2011,Chelsea, Stylish Brownstone Studio,Manhattan,Apartment,90,Entire home/apt,10011,1,1,61,299,92,,,,,
523972,20/04/2011,4,2011,Cozy & Quiet NoHo Studio,Manhattan,Apartment,85,Entire home/apt,10012,1,1,30,200,88,,,,,,
524116,20/04/2011,4,2011,1 Block from Central Park!,Manhattan,Apartment,100,Entire home/apt,10025,2,1,4,200,100,,,,,,
524575,20/04/2011,4,2011,Clean,spacious,comfy Brooklyn room,Brooklyn,Apartment,95,Private room,11226,1,1,7,74,97,,,,
523218,20/04/2011,4,2011,Manhattan Neat, Nice,  Bright room,Manhattan,Apartment,90,Private room,10033,1,1,60,68,91,,,,
526338,21/04/2011,4,2011,Beautiful, Sunny 1 Bedroom,Brooklyn,Apartment,100,Entire home/apt,11206,2,1,3,100,100,,,,,
526805,21/04/2011,4,2011,Large Brand New Park Slope 1BR,Brooklyn,Apartment,95,Entire home/apt,11215,2,1,46,130,98,,,,,,
525871,21/04/2011,4,2011,Huge Beautiful Home,Brooklyn,Apartment,95,Entire home/apt,11226,1,1,9,85,98,,,,,,
526105,21/04/2011,4,2011,Gr Village Brownstone-Huge Pvt Deck,Manhattan,Apartment,95,Entire home/apt,10011,1,1,21,269,97,,,,,,
525428,21/04/2011,4,2011,Lovely 1-bedroom in Soho / Nolita!,Manhattan,Apartment,95,Entire home/apt,10012,1,1,32,240,96,,,,,,
526172,21/04/2011,4,2011,Renovated 2 BR Central Park Condo,Manhattan,Apartment,100,Entire home/apt,10025,3,1,4,220,100,,,,,,
525710,21/04/2011,4,2011,"Mini ""Studio"" in South Brooklyn",Brooklyn,House,,Private room,11220,1,1,0,59,,,,,,,
525710,21/04/2011,4,2011,Small cozy private room Brooklyn,Brooklyn,House,90,Private room,11220,1,1,2,45,90,,,,,,
526103,21/04/2011,4,2011,Gypset Living New York,Manhattan,Apartment,,Private room,10032,1,1,0,125,,,,,,,
525710,21/04/2011,4,2011,Private Room in Quiet Neighborhood,Queens,Apartment,,Private room,11379,1,1,0,42,,,,,,,
526653,21/04/2011,4,2011,Bienvenue,Queens,Apartment,90,Private room,11427,2,1,21,65,94,,,,,,
528570,22/04/2011,4,2011,Luxury 1 Bed in East Village,Manhattan,Apartment,95,Entire home/apt,10003,2,1,99,195,97,,,,,,
527802,22/04/2011,4,2011,GREAT LOCATION- 2BR- GREAT PRICE!,Manhattan,Apartment,90,Entire home/apt,10013,1,1,121,190,92,,,,,,
530487,23/04/2011,4,2011,Charming Pre War with Views,Manhattan,Apartment,100,Entire home/apt,10014,1,1,2,425,100,,,,,,
529546,23/04/2011,4,2011,NEAR TIMES SQUARE & CENTRAL PARK!,Manhattan,House,80,Private room,10019,1,1,1,125,80,,,,,,
529546,23/04/2011,4,2011,PRICE REDUCED! Clean, safe, & roomy,Manhattan,House,,Private room,10019,1,1,0,145,,,,,
532039,24/04/2011,4,2011,Lovely 1 BR Chelsea/West Village,Manhattan,Apartment,90,Private room,10011,1,1,39,125,93,,,,,,
532726,24/04/2011,4,2011,Sunny, Private BR near Central Park,Manhattan,Apartment,95,Private room,10029,1,1,111,65,96,,,,,
532836,24/04/2011,4,2011,Private bedroom in modern flat,Manhattan,Apartment,,Private room,10030,1,1,0,80,,,,,,,
533598,25/04/2011,4,2011,UNIQUE WMBRG CONVERTED STOREFRONT,Brooklyn,Apartment,85,Entire home/apt,11211,1,1,5,135,88,,,,,,
535206,25/04/2011,4,2011,Waterside Luxury Penthouse Getaway,Brooklyn,Apartment,100,Entire home/apt,11211,1,1,2,300,100,,,,,,
534776,25/04/2011,4,2011,Sunlight filled oasis in Brooklyn,Brooklyn,Apartment,90,Entire home/apt,11238,3,1,8,150,90,,,,,,
533556,25/04/2011,4,2011,Classic, Clean NYC One Bedroom,Manhattan,Apartment,85,Entire home/apt,10009,1,1,6,200,87,,,,,
533723,25/04/2011,4,2011,BIG CENTRAL PARK STUDIO BROWNSTONE,Manhattan,Apartment,80,Entire home/apt,10024,2,1,16,225,84,,,,,,
533723,25/04/2011,4,2011,BIG LUXURY STUDIO ON UES - GYM/POOL,Manhattan,Apartment,90,Entire home/apt,10028,2,1,5,249,92,,,,,,
533723,25/04/2011,4,2011,LARGE 2BR/2BA - Manhattan (UES),Manhattan,Apartment,95,Entire home/apt,10028,4,1,4,395,95,,,,,,
534328,25/04/2011,4,2011,Greenwich Village near Bleecker St,Manhattan,Apartment,90,Private room,10012,1,1,45,105,93,,,,,,
538050,26/04/2011,4,2011,Apt only 10 Min. from Manhattan.,Brooklyn,Apartment,75,Entire home/apt,11231,1,1,4,135,75,,,,,,
